Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Country,City,State,Region,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
ORD-10314,2025-11-16,2025-11-22,CUST-631,Customer_268,Home Office,India,Bhopal,Madhya Pradesh,Central,Office Supplies,Appliances,Appliances Product 90,7919.79,10,0.2,6.28
ORD-10315,2025-07-25,2025-07-26,CUST-111,Customer_330,Consumer,India,Patna,Bihar,East,Office Supplies,Appliances,Appliances Product 65,3803.8,6,0.15,-125.93
ORD-10316,2024-10-11,2024-10-12,CUST-619,Customer_115,Home Office,India,Chennai,Tamil Nadu,South,Technology,Phones,Phones Product 83,11296.31,6,0.05,552.42
ORD-10317,2025-05-25,2025-06-02,CUST-423,Customer_61,Corporate,India,Chennai,Tamil Nadu,South,Technology,Phones,Phones Product 96,6940.51,10,0.15,-419.14
ORD-10318,2025-09-10,2025-09-15,CUST-620,Customer_288,Consumer,India,Kolkata,West Bengal,East,Furniture,Tables,Tables Product 84,633.9,9,0.0,172.2
ORD-10319,2025-09-26,2025-10-04,CUST-833,Customer_337,Corporate,India,Chennai,Tamil Nadu,South,Furniture,Chairs,Chairs Product 92,12267.17,8,0.1,1865.44
ORD-10320,2024-10-25,2024-10-31,CUST-818,Customer_55,Consumer,India,Bengaluru,Karnataka,South,Technology,Copiers,Copiers Product 115,3404.03,6,0.1,930.82
ORD-10321,2024-07-19,2024-07-23,CUST-223,Customer_202,Consumer,India,Pune,Maharashtra,West,Technology,Copiers,Copiers Product 59,11163.41,7,0.0,161.09
ORD-10322,2025-04-06,2025-04-14,CUST-774,Customer_302,Home Office,India,Pune,Maharashtra,West,Technology,Accessories,Accessories Product 18,792.86,10,0.0,196.21
ORD-10323,2025-06-04,2025-06-07,CUST-808,Customer_297,Consumer,India,Bengaluru,Karnataka,South,Office Supplies,Appliances,Appliances Product 94,823.72,7,0.2,96.64
ORD-10324,2025-03-04,2025-03-08,CUST-380,Customer_204,Corporate,India,Mumbai,Maharashtra,West,Furniture,Storage,Storage Product 38,9048.14,6,0.2,2683.91
ORD-10325,2025-07-14,2025-07-20,CUST-828,Customer_284,Home Office,India,Bengaluru,Karnataka,South,Technology,Accessories,Accessories Product 28,9077.61,9,0.1,2536.13
ORD-10326,2025-10-27,2025-10-30,CUST-615,Customer_278,Home Office,India,Mumbai,Maharashtra,West,Office Supplies,Appliances,Appliances Product 82,4429.63,6,0.05,1513.17
ORD-10327,2025-06-30,2025-07-05,CUST-998,Customer_217,Consumer,India,Bhopal,Madhya Pradesh,Central,Furniture,Storage,Storage Product 67,7257.51,10,0.15,1476.25
ORD-10328,2024-06-13,2024-06-18,CUST-799,Customer_129,Consumer,India,Kolkata,West Bengal,East,Furniture,Chairs,Chairs Product 108,890.67,1,0.05,17.94
ORD-10329,2025-11-22,2025-11-26,CUST-860,Customer_332,Home Office,India,Patna,Bihar,East,Technology,Copiers,Copiers Product 50,581.37,8,0.0,103.05
ORD-10330,2025-12-02,2025-12-08,CUST-665,Customer_28,Consumer,India,Pune,Maharashtra,West,Office Supplies,Appliances,Appliances Product 96,800.0,7,0.15,69.96
ORD-10331,2025-09-09,2025-09-13,CUST-894,Customer_100,Corporate,India,Bhopal,Madhya Pradesh,Central,Office Supplies,Paper,Paper Product 58,12466.75,6,0.2,1819.86
ORD-10332,2024-10-12,2024-10-17,CUST-233,Customer_83,Home Office,India,Mumbai,Maharashtra,West,Technology,Phones,Phones Product 109,11052.68,2,0.15,-903.17
ORD-10333,2024-11-26,2024-11-27,CUST-892,Customer_321,Home Office,India,Bhopal,Madhya Pradesh,Central,Furniture,Tables,Tables Product 108,10674.37,3,0.0,-329.13
ORD-10334,2024-07-07,2024-07-09,CUST-905,Customer_259,Consumer,India,Nagpur,Maharashtra,Central,Office Supplies,Appliances,Appliances Product 54,5435.48,6,0.2,-5.53
ORD-10335,2024-08-11,2024-08-19,CUST-674,Customer_333,Consumer,India,Bengaluru,Karnataka,South,Furniture,Chairs,Chairs Product 15,13262.61,6,0.1,827.04
ORD-10336,2025-11-29,2025-12-05,CUST-490,Customer_59,Corporate,India,Nagpur,Maharashtra,Central,Technology,Copiers,Copiers Product 33,9244.15,10,0.05,3064.47
ORD-10337,2024-10-30,2024-11-03,CUST-428,Customer_264,Consumer,India,Bhopal,Madhya Pradesh,Central,Office Supplies,Paper,Paper Product 13,7763.21,9,0.15,924.3
ORD-10338,2024-07-29,2024-08-05,CUST-762,Customer_37,Home Office,India,Mumbai,Maharashtra,West,Office Supplies,Binders,Binders Product 88,3240.64,4,0.15,894.58
ORD-10339,2024-09-14,2024-09-16,CUST-688,Customer_117,Corporate,India,Mumbai,Maharashtra,West,Furniture,Storage,Storage Product 53,5042.56,2,0.0,-381.11
ORD-10340,2025-07-01,2025-07-02,CUST-756,Customer_317,Consumer,India,Chennai,Tamil Nadu,South,Office Supplies,Paper,Paper Product 97,6552.07,1,0.15,1329.97
ORD-10341,2025-03-24,2025-03-31,CUST-504,Customer_339,Consumer,India,Kolkata,West Bengal,East,Furniture,Storage,Storage Product 61,1681.42,5,0.2,-102.69
ORD-10342,2024-05-27,2024-06-01,CUST-793,Customer_332,Corporate,India,Mumbai,Maharashtra,West,Technology,Copiers,Copiers Product 2,5925.79,9,0.1,1967.72
ORD-10343,2024-03-28,2024-04-02,CUST-315,Customer_177,Consumer,India,Mumbai,Maharashtra,West,Technology,Phones,Phones Product 53,8633.51,7,0.2,1263.83
ORD-10344,2025-11-18,2025-11-19,CUST-971,Customer_282,Corporate,India,Mumbai,Maharashtra,West,Technology,Phones,Phones Product 83,9291.59,5,0.05,-449.9
ORD-10345,2024-12-04,2024-12-10,CUST-231,Customer_344,Home Office,India,Patna,Bihar,East,Office Supplies,Binders,Binders Product 31,3835.25,4,0.2,457.3
ORD-10346,2025-09-23,2025-09-28,CUST-810,Customer_300,Consumer,India,Patna,Bihar,East,Office Supplies,Binders,Binders Product 73,13511.77,6,0.15,1388.88
ORD-10347,2025-10-18,2025-10-25,CUST-383,Customer_185,Consumer,India,Nagpur,Maharashtra,Central,Furniture,Chairs,Chairs Product 87,172.0,4,0.05,37.92
ORD-10348,2024-06-28,2024-06-30,CUST-961,Customer_144,Consumer,India,Nagpur,Maharashtra,Central,Furniture,Tables,Tables Product 115,5445.25,5,0.15,807.27
ORD-10349,2025-10-08,2025-10-09,CUST-932,Customer_298,Home Office,India,Pune,Maharashtra,West,Office Supplies,Appliances,Appliances Product 52,1239.29,2,0.0,349.87
ORD-10350,2024-06-01,2024-06-07,CUST-501,Customer_115,Home Office,India,Mumbai,Maharashtra,West,Office Supplies,Paper,Paper Product 94,8197.69,9,0.15,1592.47
ORD-10351,2025-11-09,2025-11-13,CUST-968,Customer_315,Home Office,India,Bhopal,Madhya Pradesh,Central,Furniture,Storage,Storage Product 22,7705.14,7,0.1,970.66
ORD-10352,2025-05-10,2025-05-16,CUST-141,Customer_113,Corporate,India,Pune,Maharashtra,West,Technology,Phones,Phones Product 30,8538.72,10,0.05,1973.84
ORD-10353,2025-01-04,2025-01-11,CUST-580,Customer_233,Consumer,India,Patna,Bihar,East,Furniture,Chairs,Chairs Product 6,737.85,4,0.2,227.61
ORD-10354,2025-08-06,2025-08-09,CUST-485,Customer_335,Corporate,India,Bhopal,Madhya Pradesh,Central,Office Supplies,Appliances,Appliances Product 47,9540.15,5,0.1,1530.09
ORD-10355,2025-05-08,2025-05-09,CUST-613,Customer_72,Corporate,India,Patna,Bihar,East,Furniture,Chairs,Chairs Product 22,7793.94,6,0.1,928.16
ORD-10356,2025-09-08,2025-09-10,CUST-776,Customer_118,Corporate,India,Mumbai,Maharashtra,West,Office Supplies,Appliances,Appliances Product 104,4284.06,3,0.05,-125.05
ORD-10357,2025-02-24,2025-02-25,CUST-349,Customer_23,Consumer,India,Bhopal,Madhya Pradesh,Central,Furniture,Storage,Storage Product 74,7234.34,4,0.2,-198.5
ORD-10358,2024-09-21,2024-09-24,CUST-629,Customer_208,Home Office,India,Mumbai,Maharashtra,West,Office Supplies,Appliances,Appliances Product 73,683.94,10,0.05,-51.19
ORD-10359,2025-02-24,2025-02-27,CUST-913,Customer_299,Consumer,India,Patna,Bihar,East,Technology,Phones,Phones Product 80,6793.13,8,0.15,-157.91
ORD-10360,2024-08-23,2024-08-30,CUST-494,Customer_68,Consumer,India,Bhopal,Madhya Pradesh,Central,Office Supplies,Appliances,Appliances Product 3,5205.8,8,0.2,862.96
ORD-10361,2025-06-28,2025-06-30,CUST-195,Customer_247,Home Office,India,Pune,Maharashtra,West,Technology,Copiers,Copiers Product 17,1534.85,8,0.2,260.8
ORD-10362,2025-05-08,2025-05-15,CUST-458,Customer_302,Home Office,India,Patna,Bihar,East,Office Supplies,Paper,Paper Product 117,5618.62,1,0.2,522.7
ORD-10363,2025-07-10,2025-07-17,CUST-363,Customer_97,Consumer,India,Patna,Bihar,East,Technology,Accessories,Accessories Product 91,7209.4,4,0.0,198.04
ORD-10364,2024-04-19,2024-04-22,CUST-536,Customer_334,Home Office,India,Kolkata,West Bengal,East,Office Supplies,Binders,Binders Product 33,5687.95,4,0.1,477.68
ORD-10365,2025-07-24,2025-08-01,CUST-283,Customer_190,Home Office,India,Nagpur,Maharashtra,Central,Office Supplies,Paper,Paper Product 72,9217.02,7,0.05,792.23
ORD-10366,2025-11-06,2025-11-08,CUST-865,Customer_118,Corporate,India,Chennai,Tamil Nadu,South,Furniture,Storage,Storage Product 101,5230.91,7,0.05,1489.5
ORD-10367,2025-12-01,2025-12-02,CUST-264,Customer_200,Home Office,India,Mumbai,Maharashtra,West,Technology,Copiers,Copiers Product 1,6068.36,6,0.2,1069.92
ORD-10368,2024-03-22,2024-03-23,CUST-841,Customer_197,Corporate,India,Kolkata,West Bengal,East,Furniture,Storage,Storage Product 79,6587.12,2,0.1,-1.34
ORD-10369,2025-06-14,2025-06-19,CUST-299,Customer_18,Home Office,India,Bhopal,Madhya Pradesh,Central,Technology,Copiers,Copiers Product 66,7466.09,1,0.05,2111.08
ORD-10370,2024-10-09,2024-10-16,CUST-461,Customer_343,Corporate,India,Mumbai,Maharashtra,West,Office Supplies,Binders,Binders Product 52,5460.13,1,0.05,-332.64
ORD-10371,2025-07-26,2025-08-01,CUST-455,Customer_142,Consumer,India,Mumbai,Maharashtra,West,Office Supplies,Appliances,Appliances Product 78,1122.4,2,0.2,31.45
ORD-10372,2025-07-26,2025-07-28,CUST-615,Customer_151,Corporate,India,Pune,Maharashtra,West,Furniture,Storage,Storage Product 15,169.31,3,0.15,21.64
ORD-10373,2024-12-13,2024-12-21,CUST-797,Customer_236,Home Office,India,Nagpur,Maharashtra,Central,Office Supplies,Paper,Paper Product 111,14494.23,10,0.15,3572.61
ORD-10374,2025-02-26,2025-03-04,CUST-628,Customer_275,Consumer,India,Patna,Bihar,East,Technology,Accessories,Accessories Product 90,1106.56,4,0.05,287.79
ORD-10375,2024-07-01,2024-07-09,CUST-421,Customer_182,Consumer,India,Bhopal,Madhya Pradesh,Central,Furniture,Chairs,Chairs Product 115,6044.07,6,0.0,903.88
ORD-10376,2024-08-28,2024-09-01,CUST-993,Customer_136,Consumer,India,Bhopal,Madhya Pradesh,Central,Office Supplies,Appliances,Appliances Product 30,13960.8,4,0.15,3234.72
ORD-10377,2025-11-23,2025-12-01,CUST-728,Customer_4,Home Office,India,Mumbai,Maharashtra,West,Office Supplies,Paper,Paper Product 6,2424.33,2,0.0,761.44
ORD-10378,2025-06-07,2025-06-12,CUST-507,Customer_114,Home Office,India,Chennai,Tamil Nadu,South,Office Supplies,Paper,Paper Product 17,7435.87,10,0.1,898.72
ORD-10379,2024-06-27,2024-07-05,CUST-223,Customer_266,Corporate,India,Patna,Bihar,East,Furniture,Storage,Storage Product 41,585.18,6,0.15,168.05
ORD-10380,2024-09-22,2024-09-25,CUST-661,Customer_135,Consumer,India,Kolkata,West Bengal,East,Office Supplies,Binders,Binders Product 35,5753.48,2,0.1,360.86
ORD-10381,2025-01-16,2025-01-22,CUST-974,Customer_206,Corporate,India,Chennai,Tamil Nadu,South,Furniture,Chairs,Chairs Product 58,7531.67,4,0.15,1621.72
ORD-10382,2025-07-22,2025-07-29,CUST-976,Customer_196,Consumer,India,Mumbai,Maharashtra,West,Office Supplies,Appliances,Appliances Product 19,3505.64,2,0.1,917.91
ORD-10383,2024-11-19,2024-11-27,CUST-407,Customer_129,Home Office,India,Pune,Maharashtra,West,Technology,Phones,Phones Product 110,6380.66,3,0.2,895.16
ORD-10384,2025-10-06,2025-10-08,CUST-560,Customer_172,Corporate,India,Patna,Bihar,East,Technology,Copiers,Copiers Product 47,2533.79,4,0.1,289.97
ORD-10385,2025-08-12,2025-08-15,CUST-899,Customer_146,Corporate,India,Nagpur,Maharashtra,Central,Furniture,Chairs,Chairs Product 42,6235.24,6,0.2,-65.28
ORD-10386,2025-10-17,2025-10-23,CUST-531,Customer_324,Home Office,India,Chennai,Tamil Nadu,South,Technology,Accessories,Accessories Product 74,9243.59,8,0.05,2687.26
ORD-10387,2025-12-28,2026-01-02,CUST-719,Customer_331,Corporate,India,Bengaluru,Karnataka,South,Technology,Phones,Phones Product 35,5220.02,6,0.1,1011.93
ORD-10388,2024-01-24,2024-01-27,CUST-845,Customer_121,Home Office,India,Chennai,Tamil Nadu,South,Office Supplies,Appliances,Appliances Product 33,7861.94,8,0.15,-194.24
ORD-10389,2024-01-27,2024-02-03,CUST-636,Customer_43,Consumer,India,Kolkata,West Bengal,East,Technology,Accessories,Accessories Product 34,1634.84,2,0.15,239.99
ORD-10390,2024-05-09,2024-05-12,CUST-639,Customer_88,Consumer,India,Mumbai,Maharashtra,West,Office Supplies,Paper,Paper Product 5,4709.62,4,0.1,468.24
ORD-10391,2024-05-18,2024-05-21,CUST-705,Customer_306,Corporate,India,Nagpur,Maharashtra,Central,Furniture,Tables,Tables Product 81,14627.23,9,0.1,2147.94
ORD-10392,2025-02-26,2025-03-03,CUST-259,Customer_156,Consumer,India,Chennai,Tamil Nadu,South,Furniture,Tables,Tables Product 1,8141.06,2,0.15,313.76
ORD-10393,2025-03-16,2025-03-21,CUST-711,Customer_119,Consumer,India,Pune,Maharashtra,West,Furniture,Tables,Tables Product 71,8072.97,8,0.15,281.14
ORD-10394,2025-10-23,2025-10-30,CUST-948,Customer_194,Consumer,India,Bhopal,Madhya Pradesh,Central,Furniture,Storage,Storage Product 34,6612.88,4,0.05,1466.22
ORD-10395,2025-06-28,2025-07-03,CUST-522,Customer_97,Consumer,India,Patna,Bihar,East,Office Supplies,Binders,Binders Product 24,7797.49,10,0.1,219.15
ORD-10396,2025-05-18,2025-05-22,CUST-428,Customer_10,Consumer,India,Pune,Maharashtra,West,Technology,Copiers,Copiers Product 7,6884.61,8,0.1,1481.66
ORD-10397,2024-06-03,2024-06-04,CUST-605,Customer_112,Corporate,India,Kolkata,West Bengal,East,Technology,Accessories,Accessories Product 54,4111.01,8,0.0,19.59
ORD-10398,2024-05-29,2024-05-30,CUST-372,Customer_201,Consumer,India,Nagpur,Maharashtra,Central,Furniture,Tables,Tables Product 70,10484.33,1,0.1,-669.94
ORD-10399,2024-09-11,2024-09-18,CUST-889,Customer_227,Consumer,India,Bengaluru,Karnataka,South,Technology,Accessories,Accessories Product 95,12277.04,1,0.0,4156.63
ORD-10400,2025-11-28,2025-12-03,CUST-430,Customer_82,Home Office,India,Kolkata,West Bengal,East,Furniture,Storage,Storage Product 94,11587.84,9,0.05,1306.78
ORD-10401,2025-11-13,2025-11-17,CUST-215,Customer_121,Home Office,India,Kolkata,West Bengal,East,Furniture,Tables,Tables Product 56,9613.95,4,0.1,2878.26
ORD-10402,2024-02-13,2024-02-21,CUST-804,Customer_306,Consumer,India,Bhopal,Madhya Pradesh,Central,Technology,Accessories,Accessories Product 48,8811.98,7,0.05,-845.79
ORD-10403,2025-10-02,2025-10-03,CUST-161,Customer_183,Home Office,India,Kolkata,West Bengal,East,Technology,Accessories,Accessories Product 20,1461.88,10,0.1,466.17
ORD-10404,2025-03-25,2025-03-29,CUST-121,Customer_194,Corporate,India,Kolkata,West Bengal,East,Furniture,Chairs,Chairs Product 93,4819.42,9,0.1,1265.03
ORD-10405,2025-05-16,2025-05-20,CUST-680,Customer_96,Home Office,India,Pune,Maharashtra,West,Technology,Accessories,Accessories Product 45,10628.73,9,0.1,1532.99
ORD-10406,2024-06-07,2024-06-15,CUST-402,Customer_135,Home Office,India,Nagpur,Maharashtra,Central,Furniture,Storage,Storage Product 47,13725.66,9,0.05,-947.15
ORD-10407,2025-01-07,2025-01-11,CUST-428,Customer_33,Home Office,India,Bengaluru,Karnataka,South,Office Supplies,Appliances,Appliances Product 69,5747.75,3,0.0,1028.16
ORD-10408,2024-11-26,2024-12-03,CUST-756,Customer_165,Consumer,India,Bengaluru,Karnataka,South,Office Supplies,Appliances,Appliances Product 13,7513.48,9,0.05,1321.38
ORD-10409,2024-04-11,2024-04-12,CUST-684,Customer_329,Corporate,India,Kolkata,West Bengal,East,Technology,Phones,Phones Product 85,13115.04,4,0.0,1553.04
ORD-10410,2024-08-01,2024-08-09,CUST-952,Customer_41,Corporate,India,Chennai,Tamil Nadu,South,Technology,Accessories,Accessories Product 103,3388.77,2,0.0,1079.65
ORD-10411,2024-02-29,2024-03-05,CUST-641,Customer_21,Home Office,India,Patna,Bihar,East,Office Supplies,Appliances,Appliances Product 10,14079.83,7,0.1,3624.32
ORD-10412,2024-07-16,2024-07-20,CUST-683,Customer_321,Consumer,India,Bhopal,Madhya Pradesh,Central,Technology,Copiers,Copiers Product 72,1547.08,4,0.2,113.55
ORD-10413,2024-06-19,2024-06-22,CUST-663,Customer_206,Home Office,India,Bengaluru,Karnataka,South,Office Supplies,Appliances,Appliances Product 44,5433.65,8,0.15,1615.27
ORD-10414,2025-10-10,2025-10-17,CUST-945,Customer_166,Home Office,India,Pune,Maharashtra,West,Furniture,Tables,Tables Product 31,8296.21,6,0.1,709.78
ORD-10415,2024-01-01,2024-01-02,CUST-391,Customer_306,Consumer,India,Pune,Maharashtra,West,Office Supplies,Appliances,Appliances Product 67,3885.93,8,0.15,1289.82
ORD-10416,2025-12-07,2025-12-12,CUST-666,Customer_262,Home Office,India,Pune,Maharashtra,West,Technology,Accessories,Accessories Product 74,14767.48,4,0.1,-1332.53
ORD-10417,2025-08-19,2025-08-23,CUST-338,Customer_132,Corporate,India,Mumbai,Maharashtra,West,Technology,Accessories,Accessories Product 12,5399.27,3,0.1,351.96
ORD-10418,2025-12-07,2025-12-09,CUST-709,Customer_329,Corporate,India,Bengaluru,Karnataka,South,Office Supplies,Binders,Binders Product 5,10881.35,8,0.05,1302.76
ORD-10419,2024-05-03,2024-05-07,CUST-865,Customer_335,Home Office,India,Bengaluru,Karnataka,South,Technology,Accessories,Accessories Product 119,5284.16,7,0.15,1683.59
ORD-10420,2024-11-30,2024-12-04,CUST-256,Customer_26,Home Office,India,Patna,Bihar,East,Technology,Accessories,Accessories Product 94,7913.31,6,0.2,1220.32
ORD-10421,2025-02-07,2025-02-10,CUST-235,Customer_173,Consumer,India,Chennai,Tamil Nadu,South,Office Supplies,Appliances,Appliances Product 61,7620.47,4,0.15,231.68
ORD-10422,2025-05-07,2025-05-11,CUST-599,Customer_203,Home Office,India,Patna,Bihar,East,Furniture,Chairs,Chairs Product 74,6038.05,7,0.05,1466.73
ORD-10423,2025-08-12,2025-08-14,CUST-215,Customer_344,Corporate,India,Mumbai,Maharashtra,West,Technology,Phones,Phones Product 55,4067.23,7,0.1,846.52
ORD-10424,2024-12-24,2025-01-01,CUST-738,Customer_75,Corporate,India,Nagpur,Maharashtra,Central,Technology,Accessories,Accessories Product 6,5233.42,1,0.1,-124.74
ORD-10425,2024-09-05,2024-09-08,CUST-989,Customer_148,Consumer,India,Mumbai,Maharashtra,West,Office Supplies,Paper,Paper Product 44,2424.27,2,0.0,564.4
ORD-10426,2025-07-13,2025-07-18,CUST-661,Customer_248,Home Office,India,Patna,Bihar,East,Furniture,Tables,Tables Product 94,438.95,4,0.2,-2.04
ORD-10427,2024-03-02,2024-03-07,CUST-305,Customer_317,Corporate,India,Mumbai,Maharashtra,West,Furniture,Storage,Storage Product 7,13600.0,9,0.0,203.39
ORD-10428,2025-10-26,2025-11-02,CUST-336,Customer_195,Home Office,India,Bengaluru,Karnataka,South,Technology,Accessories,Accessories Product 91,9939.56,6,0.0,-908.62
ORD-10429,2025-04-13,2025-04-14,CUST-140,Customer_127,Home Office,India,Patna,Bihar,East,Furniture,Storage,Storage Product 40,8020.25,3,0.05,1004.88
ORD-10430,2024-11-05,2024-11-09,CUST-613,Customer_142,Consumer,India,Nagpur,Maharashtra,Central,Furniture,Storage,Storage Product 81,2439.38,6,0.1,146.17
ORD-10431,2025-02-06,2025-02-09,CUST-189,Customer_196,Home Office,India,Nagpur,Maharashtra,Central,Technology,Copiers,Copiers Product 87,14241.83,4,0.05,766.26
ORD-10432,2025-07-09,2025-07-12,CUST-311,Customer_335,Consumer,India,Pune,Maharashtra,West,Technology,Copiers,Copiers Product 75,2375.96,5,0.2,114.47
ORD-10433,2024-05-28,2024-05-31,CUST-425,Customer_35,Home Office,India,Mumbai,Maharashtra,West,Furniture,Storage,Storage Product 69,10606.53,9,0.05,992.02
ORD-10434,2024-11-06,2024-11-14,CUST-863,Customer_327,Home Office,India,Kolkata,West Bengal,East,Furniture,Chairs,Chairs Product 36,10933.49,6,0.15,3635.8
ORD-10435,2025-08-03,2025-08-07,CUST-710,Customer_119,Consumer,India,Mumbai,Maharashtra,West,Technology,Phones,Phones Product 88,2852.72,10,0.2,57.31
ORD-10436,2025-04-25,2025-05-01,CUST-288,Customer_199,Corporate,India,Patna,Bihar,East,Technology,Copiers,Copiers Product 61,11719.41,3,0.2,3290.37
ORD-10437,2024-08-15,2024-08-19,CUST-875,Customer_105,Consumer,India,Mumbai,Maharashtra,West,Technology,Phones,Phones Product 23,580.22,1,0.1,190.07
ORD-10438,2024-02-12,2024-02-19,CUST-837,Customer_161,Corporate,India,Chennai,Tamil Nadu,South,Office Supplies,Paper,Paper Product 79,13014.95,4,0.15,1069.7
ORD-10439,2025-02-09,2025-02-10,CUST-671,Customer_199,Home Office,India,Kolkata,West Bengal,East,Furniture,Tables,Tables Product 98,12422.45,1,0.05,1657.36
ORD-10440,2025-03-08,2025-03-13,CUST-727,Customer_28,Home Office,India,Kolkata,West Bengal,East,Furniture,Tables,Tables Product 67,6030.79,5,0.1,648.95
ORD-10441,2025-08-22,2025-08-25,CUST-502,Customer_212,Corporate,India,Pune,Maharashtra,West,Office Supplies,Paper,Paper Product 58,1447.57,9,0.0,-27.65
ORD-10442,2024-11-27,2024-11-30,CUST-835,Customer_64,Consumer,India,Kolkata,West Bengal,East,Furniture,Storage,Storage Product 15,13459.6,4,0.15,-799.76
ORD-10443,2025-01-22,2025-01-29,CUST-144,Customer_88,Corporate,India,Chennai,Tamil Nadu,South,Technology,Copiers,Copiers Product 73,10638.46,9,0.2,3482.92
ORD-10444,2025-04-01,2025-04-06,CUST-741,Customer_93,Consumer,India,Mumbai,Maharashtra,West,Technology,Phones,Phones Product 116,11560.44,1,0.15,446.56
ORD-10445,2025-05-25,2025-05-26,CUST-722,Customer_253,Consumer,India,Mumbai,Maharashtra,West,Technology,Copiers,Copiers Product 28,11504.4,1,0.15,1425.77
ORD-10446,2025-07-14,2025-07-19,CUST-734,Customer_322,Home Office,India,Chennai,Tamil Nadu,South,Furniture,Tables,Tables Product 105,1283.13,10,0.0,12.99
ORD-10447,2024-02-03,2024-02-08,CUST-439,Customer_45,Consumer,India,Mumbai,Maharashtra,West,Technology,Phones,Phones Product 14,920.45,6,0.0,-31.83
ORD-10448,2024-06-30,2024-07-08,CUST-867,Customer_297,Corporate,India,Bengaluru,Karnataka,South,Technology,Copiers,Copiers Product 120,4337.27,10,0.2,1102.92
ORD-10449,2025-07-17,2025-07-19,CUST-399,Customer_242,Consumer,India,Kolkata,West Bengal,East,Furniture,Tables,Tables Product 16,5591.68,7,0.0,1349.27
ORD-10450,2025-08-08,2025-08-10,CUST-595,Customer_310,Home Office,India,Nagpur,Maharashtra,Central,Office Supplies,Paper,Paper Product 37,7917.23,4,0.2,-584.43
ORD-10451,2025-09-21,2025-09-29,CUST-632,Customer_324,Corporate,India,Chennai,Tamil Nadu,South,Furniture,Storage,Storage Product 64,8669.63,10,0.1,2749.98
ORD-10452,2025-10-02,2025-10-04,CUST-855,Customer_107,Home Office,India,Mumbai,Maharashtra,West,Office Supplies,Paper,Paper Product 54,14690.94,1,0.0,-1310.52
ORD-10453,2025-12-07,2025-12-12,CUST-360,Customer_35,Corporate,India,Bengaluru,Karnataka,South,Furniture,Tables,Tables Product 39,8450.19,4,0.0,1590.99
ORD-10454,2024-01-30,2024-02-02,CUST-298,Customer_170,Corporate,India,Bhopal,Madhya Pradesh,Central,Technology,Copiers,Copiers Product 119,5065.92,7,0.2,897.67
ORD-10455,2025-07-03,2025-07-09,CUST-573,Customer_212,Home Office,India,Chennai,Tamil Nadu,South,Technology,Copiers,Copiers Product 8,2122.73,3,0.15,639.85
ORD-10456,2024-12-28,2024-12-30,CUST-252,Customer_144,Consumer,India,Nagpur,Maharashtra,Central,Office Supplies,Appliances,Appliances Product 44,378.9,10,0.1,98.43
ORD-10457,2024-11-11,2024-11-17,CUST-826,Customer_17,Corporate,India,Bengaluru,Karnataka,South,Office Supplies,Appliances,Appliances Product 53,5904.54,10,0.0,1706.81
ORD-10458,2024-06-28,2024-06-30,CUST-483,Customer_20,Consumer,India,Patna,Bihar,East,Technology,Accessories,Accessories Product 117,6833.4,5,0.05,931.36
ORD-10459,2025-05-10,2025-05-15,CUST-894,Customer_168,Consumer,India,Patna,Bihar,East,Office Supplies,Binders,Binders Product 99,12005.48,9,0.05,-172.94
ORD-10460,2024-11-14,2024-11-15,CUST-803,Customer_305,Consumer,India,Kolkata,West Bengal,East,Technology,Copiers,Copiers Product 43,644.63,7,0.2,-30.86
ORD-10461,2024-11-15,2024-11-19,CUST-428,Customer_103,Consumer,India,Bengaluru,Karnataka,South,Technology,Copiers,Copiers Product 37,11516.08,5,0.0,1841.44
ORD-10462,2024-01-16,2024-01-18,CUST-311,Customer_278,Corporate,India,Nagpur,Maharashtra,Central,Furniture,Storage,Storage Product 71,1853.0,3,0.05,42.87
ORD-10463,2024-11-14,2024-11-20,CUST-653,Customer_228,Consumer,India,Nagpur,Maharashtra,Central,Technology,Copiers,Copiers Product 17,12079.64,10,0.05,-276.94
ORD-10464,2024-07-02,2024-07-10,CUST-731,Customer_183,Corporate,India,Patna,Bihar,East,Office Supplies,Binders,Binders Product 43,1678.31,1,0.0,154.25
ORD-10465,2025-12-01,2025-12-09,CUST-581,Customer_119,Consumer,India,Mumbai,Maharashtra,West,Furniture,Storage,Storage Product 19,2063.75,8,0.0,216.72
ORD-10466,2024-01-31,2024-02-02,CUST-586,Customer_58,Corporate,India,Nagpur,Maharashtra,Central,Furniture,Chairs,Chairs Product 62,10524.26,6,0.1,1094.28
ORD-10467,2024-04-19,2024-04-25,CUST-669,Customer_333,Consumer,India,Bengaluru,Karnataka,South,Furniture,Tables,Tables Product 102,9106.16,3,0.2,-488.82
ORD-10468,2025-05-08,2025-05-15,CUST-167,Customer_175,Consumer,India,Nagpur,Maharashtra,Central,Furniture,Storage,Storage Product 105,6260.28,10,0.05,917.61
ORD-10469,2024-03-20,2024-03-28,CUST-217,Customer_304,Home Office,India,Chennai,Tamil Nadu,South,Office Supplies,Paper,Paper Product 60,8213.45,4,0.05,1627.7
ORD-10470,2025-12-02,2025-12-09,CUST-435,Customer_254,Home Office,India,Bhopal,Madhya Pradesh,Central,Furniture,Chairs,Chairs Product 85,4689.73,7,0.0,793.58
